isin,symbol,action_type,raw_subject,ratio_factor,ex_date,source
INE775A01035,MOTHERSON,bonus,Bonus 1:2,1.5,2012-10-03,nse_corp_actions:equities
INE775A01035,MOTHERSON,bonus,Bonus 1:2,1.5,2007-08-30,nse_corp_actions:equities
INE338I01027,MOTILALOFS,bonus,Bonus 3:1,4.0,2024-06-10,nse_corp_actions:equities
INE338I01027,MOTILALOFS,split,Fv Split Rs.5/- To Re.1/-,5.0,2008-07-25,nse_corp_actions:equities
INE0FRK01012,MOTISONS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-11-08,nse_corp_actions:equities
INE861B01015,MOTOGENFIN,split,Face Value Split (Sub-Division) - From Rs 10 Per Share To Rs 5  Per Share,2.0,2020-06-19,nse_corp_actions:equities
431795,MOXSH,bonus,BONUS 3:1,4.0,2024-10-09,nse_corp_actions:sme
INE0FS801015,MSUMI,bonus,Bonus 1:2,1.5,2025-07-18,nse_corp_actions:equities
INE0FS801015,MSUMI,bonus,Bonus 2:5,1.4,2022-11-16,nse_corp_actions:equities
INE672B01024,MUNJALAU,bonus,Bonus 1:1,2.0,2017-07-11,nse_corp_actions:equities
INE672B01024,MUNJALAU,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2011-12-29,nse_corp_actions:equities
INE577A01027,MUNJALSHOW,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-10-16,nse_corp_actions:equities
INE806B01028,MURLIIND,split,Fv Split Rs.10 To Rs.2,5.0,2010-03-18,nse_corp_actions:equities
INE296G01013,MUTHOOTCAP,bonus,Bonus 1:10,1.1,2017-06-12,nse_corp_actions:equities
INE744I01026,MVL,split,Face Value Split From Rs.2/- To Re.1/-,2.0,2010-11-16,nse_corp_actions:equities
INE744I01026,MVL,split,Fv Split Rs.10/- To Rs.2/,5.0,2009-09-18,nse_corp_actions:equities
INE875G01022,NANDAN,bonus,Bonus 1:1,2.0,2007-01-18,nse_corp_actions:equities
316406,NARMADA,bonus,BONUS 8:10,1.8,2020-02-25,nse_corp_actions:sme
INE987B01018,NATCOPHARM,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2015-11-26,nse_corp_actions:equities
INE139A01026,NATIONALUM,bonus+split,Bonus 1:1 And Face Value Split From Rs.10/- To Rs.5/-,4.0,2011-03-15,nse_corp_actions:equities
INE663F01024,NAUKRI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-05-07,nse_corp_actions:equities
INE663F01024,NAUKRI,bonus,Annual General Meeting/Dividend-Re.1/- Per Share/Bonus 1:1,2.0,2012-06-22,nse_corp_actions:equities
INE663F01024,NAUKRI,bonus,Bonus 1:1,2.0,2010-09-27,nse_corp_actions:equities
INE725A01022,NAVA,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2025-01-20,nse_corp_actions:equities
INE725A01022,NAVA,bonus,Bonus 1:1,2.0,2016-09-01,nse_corp_actions:equities
INE048G01018,NAVINFLUOR,split,Face Value Split From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2017-07-19,nse_corp_actions:equities
INE268H01036,NAVKARURB,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2025-05-09,nse_corp_actions:equities
INE268H01036,NAVKARURB,bonus,Bonus 3:2,2.5,2025-04-24,nse_corp_actions:equities
INE060A01024,NAVNETEDUL,bonus,Bonus 3:2,2.5,2009-09-08,nse_corp_actions:equities
INE060A01024,NAVNETEDUL,split,Split-Rs.10tors.2/Div-60%Purpose Revised,5.0,2006-09-27,nse_corp_actions:equities
INE418L01021,NAZARA,bonus,Bonus 1:1,2.0,2025-09-26,nse_corp_actions:equities
INE418L01021,NAZARA,split,Face Value Split (Sub-Division) - From Rs 4/- Per Share To Rs 2/- Per Share,2.0,2025-09-26,nse_corp_actions:equities
INE418L01021,NAZARA,bonus,Bonus 1:1,2.0,2022-06-24,nse_corp_actions:equities
INE095N01015,NBCC,bonus,Bonus 1:2,1.5,2024-10-07,nse_corp_actions:equities
INE095N01015,NBCC,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2018-04-25,nse_corp_actions:equities
INE095N01015,NBCC,bonus,Bonus 1:2,1.5,2017-02-17,nse_corp_actions:equities
INE095N01015,NBCC,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2016-06-02,nse_corp_actions:equities
INE365I01012,NBIFIN,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2017-12-07,nse_corp_actions:equities
INE868B01028,NCC,bonus,Bonus 1:1,2.0,2006-09-20,nse_corp_actions:equities
INE875G01030,NDL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-09-19,nse_corp_actions:equities
INE875G01030,NDL,bonus,Bonus 2:1,3.0,2022-03-24,nse_corp_actions:equities
INE07OG01012,NDRAUTO,bonus,Bonus 1:1,2.0,2024-09-25,nse_corp_actions:equities
INE07OG01012,NDRAUTO,bonus,Bonus 1:1,2.0,2023-07-24,nse_corp_actions:equities
INE023H01027,NECLIFE,split,Fv Split Rs.10/- To Re.1/,10.0,2008-11-12,nse_corp_actions:equities
INE189I01016,NELCAST,split,Face Value Split From Rs 10 To Rs 2,5.0,2011-09-06,nse_corp_actions:equities
INE317F01027,NESCO,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2017-09-15,nse_corp_actions:equities
INE317F01027,NESCO,bonus,Bonus 1:1,2.0,2010-07-20,nse_corp_actions:equities
INE239A01016,NESTLEIND,bonus,Bonus 1:1,2.0,2025-08-08,nse_corp_actions:equities
INE239A01016,NESTLEIND,split,Face Value Split (Sub-Division) - From Rs10/- Per Share To Re 1/- Per Share,10.0,2024-01-05,nse_corp_actions:equities
INE619B01017,NEWGEN,bonus,Bonus 1:1,2.0,2024-01-12,nse_corp_actions:equities
INE470Y01017,NIACL,bonus,Bonus 1:1/ Dividend- Rs 5 Per Share,2.0,2018-06-27,nse_corp_actions:equities
INE395U01014,NINSYS,bonus,Bonus 4:5,1.8,2023-08-03,nse_corp_actions:equities
INE567A01010,NIPPOBATRY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2021-10-28,nse_corp_actions:equities
INE846H01013,NISSAN,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2010-09-27,nse_corp_actions:equities
INE489H01012,NITINFIRE,bonus,Bonus 1:3,1.333333,2014-11-13,nse_corp_actions:equities
INE489H01012,NITINFIRE,bonus,Bonus 5:2,3.5,2011-09-22,nse_corp_actions:equities
INE489H01012,NITINFIRE,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-11-04,nse_corp_actions:equities
311233,NITIRAJ,bonus,BONUS 1:4,1.25,2019-09-30,nse_corp_actions:sme
INE584A01023,NMDC,bonus,Bonus 2:1,3.0,2024-12-27,nse_corp_actions:equities
INE584A01023,NMDC,bonus,Bonus 2:1,3.0,2008-05-21,nse_corp_actions:equities
INE584A01023,NMDC,split,Fv Split Rs.10/- To Re.1/,10.0,2008-04-10,nse_corp_actions:equities
INE217G01019,NORTHGATE,bonus,Bonus 1:1,2.0,2007-08-31,nse_corp_actions:equities
409536,NPST,bonus,BONUS 2:1,3.0,2024-02-02,nse_corp_actions:sme
,NPST,split,Yahoo Finance (Ratio: 3.0),3.0,2024-01-22,yfinance
INE349A01021,NRBBEARING,bonus,Bonus 1:1,2.0,2010-09-03,nse_corp_actions:equities
INE349A01021,NRBBEARING,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-03-26,nse_corp_actions:equities
INE0JM501013,NRL,bonus,Bonus 1:2,1.5,2024-03-20,nse_corp_actions:equities
385012,NRL,bonus,BONUS 1:1,2.0,2022-12-23,nse_corp_actions:sme
362392,NRL,bonus,BONUS 1:10,1.1,2022-02-22,nse_corp_actions:sme
INE733E01010,NTPC,bonus,Bonus 1:5,1.2,2019-03-19,nse_corp_actions:equities
INE096B01018,NUCLEUS,bonus,Bonus 1:1,2.0,2007-08-03,nse_corp_actions:equities
INE318J01027,NUTEK,split,Fv Split Rs.10 To Rs.5,2.0,2009-12-23,nse_corp_actions:equities
INE531F01015,NUVAMA,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-12-26,nse_corp_actions:equities
INE388Y01029,NYKAA,bonus,Bonus 5:1,6.0,2022-11-10,nse_corp_actions:equities
INE274J01014,OIL,bonus,Bonus 1:2,1.5,2024-07-02,nse_corp_actions:equities
INE274J01014,OIL,bonus,Bonus 1:2,1.5,2018-03-27,nse_corp_actions:equities
INE274J01014,OIL,bonus,Bonus 1:3,1.333333,2017-01-12,nse_corp_actions:equities
INE274J01014,OIL,bonus,Bonus 3:2,2.5,2012-03-29,nse_corp_actions:equities
INE800H01010,OMAXE,bonus,Bonus 10:39,1.25641,2013-11-11,nse_corp_actions:equities
405881,OMFURN,bonus,BONUS 1:5,1.2,2023-10-06,nse_corp_actions:sme
INE840Y01011,ONEPOINT,bonus,Bonus 1:2,1.5,2022-01-18,nse_corp_actions:equities
INE840Y01011,ONEPOINT,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-01-18,nse_corp_actions:equities
296777,ONEPOINT,bonus,BONUS 1:2,1.5,2019-04-24,nse_corp_actions:sme
INE213A01011,ONGC,bonus,Bonus 1: 2,1.5,2016-12-15,nse_corp_actions:equities
INE213A01011,ONGC,bonus+split,Bonus 1:1 And Face Value Split From Rs.10/- To Rs.5/-,4.0,2011-02-08,nse_corp_actions:equities
INE213A01011,ONGC,bonus,Bonus 1:2,1.5,2006-10-27,nse_corp_actions:equities
INE809I01019,ONMOBILE,bonus,Bonus 1:1,2.0,2011-05-03,nse_corp_actions:equities
INE808B01016,OPTOCIRCUI,bonus,Bonus 3:10,1.3,2012-03-29,nse_corp_actions:equities
INE808B01016,OPTOCIRCUI,bonus,Bonus 7:10,1.7,2008-11-03,nse_corp_actions:equities
INE808B01016,OPTOCIRCUI,bonus,Bonus 1:2,1.5,2007-10-25,nse_corp_actions:equities
INE808B01016,OPTOCIRCUI,bonus,Bonus 1:1,2.0,2006-10-30,nse_corp_actions:equities
,OPTOCIRCUI,split,Yahoo Finance (Ratio: 1.5),1.5,2005-08-16,yfinance
,OPTOCIRCUI,split,Yahoo Finance (Ratio: 1.3),1.3,2004-10-20,yfinance
,OPTOCIRCUI,split,Yahoo Finance (Ratio: 1.2),1.2,2003-11-10,yfinance
INE628H01015,ORBITCORP,bonus,Bonus 1:1,2.0,2010-06-29,nse_corp_actions:equities
INE231G01010,ORBTEXP,bonus,Bonus 1:1/Interim Dividend Rs 2/- Per Share (Purpose Revised),2.0,2017-02-14,nse_corp_actions:equities
INE569C01020,ORIENTCER,bonus,Bonus 1:1,2.0,2009-08-12,nse_corp_actions:equities
INE750A01012,ORIENTHOT,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2010-11-10,nse_corp_actions:equities
INE592A01026,ORIENTPPR,split,Fv Split Rs.10/- To Re.1/,10.0,2008-02-01,nse_corp_actions:equities
INE0PPK01015,ORIENTTECH,bonus,Bonus 1:10,1.1,2026-01-05,nse_corp_actions:equities
INE725E01016,ORISSAMINE,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2012-10-29,nse_corp_actions:equities
INE06IR01013,OSIAHYPER,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-03-13,nse_corp_actions:equities
368521,OSIAHYPER,bonus,BONUS 3:5,1.6,2022-06-20,nse_corp_actions:sme
INE00IK01011,OSWALSEEDS,bonus,Bonus 1:5,1.2,2024-02-02,nse_corp_actions:equities
INE00IK01011,OSWALSEEDS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-08-18,nse_corp_actions:equities
INE420C01042,PAISALO,bonus,Bonus 1:1,2.0,2024-03-20,nse_corp_actions:equities
INE420C01042,PAISALO,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2022-06-30,nse_corp_actions:equities
302185,PANACHE,bonus,BONUS 1:1,2.0,2019-07-18,nse_corp_actions:sme
INE305C01011,PANAMAPET,bonus,Bonus 1:2,1.5,2017-10-03,nse_corp_actions:equities
INE305C01011,PANAMAPET,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2014-09-19,nse_corp_actions:equities
INE194B01029,PANORAMUNI,bonus,Bonus 5:1,6.0,2010-06-21,nse_corp_actions:equities
340524,PAR,bonus,BONUS 1:1,2.0,2021-04-27,nse_corp_actions:sme
INE074B01023,PARACABLES,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-01-25,nse_corp_actions:equities
300897,PARAMPARA,bonus,BONUS 3:1,4.0,2019-07-01,nse_corp_actions:sme
INE045601015,PARAS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2025-07-04,nse_corp_actions:equities
INE561H01018,PARSVNATH,split,Face Value Split From Rs.10/- To Rs.5/-,2.0,2010-10-18,nse_corp_actions:equities
389425,PARTYCRUS,bonus,BONUS 1:1,2.0,2023-04-18,nse_corp_actions:sme
INE124Y01010,PASHUPATI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2026-04-17,nse_corp_actions:equities
INE619A01035,PATANJALI,bonus,Bonus 2:1,3.0,2025-09-11,nse_corp_actions:equities
,PATANJALI,split,Yahoo Finance (Ratio: 0.01),0.01,2019-11-14,yfinance
,PATANJALI,split,Yahoo Finance (Ratio: 5.0),5.0,2007-10-29,yfinance
INE07S101020,PAVNAIND,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-09-01,nse_corp_actions:equities
375644,PAVNAIND,bonus,BONUS 1:1,2.0,2022-09-05,nse_corp_actions:sme
,PAVNAIND,split,Yahoo Finance (Ratio: 2.0),2.0,2022-08-17,yfinance
INE602A01023,PCBL,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2022-04-11,nse_corp_actions:equities
INE602A01023,PCBL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2018-04-19,nse_corp_actions:equities
INE785M01013,PCJEWELLER,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-12-16,nse_corp_actions:equities
INE785M01013,PCJEWELLER,bonus,Bonus 1:1,2.0,2017-07-06,nse_corp_actions:equities
INE904D01019,PDPL,bonus,Annual General Meeting/Dividend Rs.2/- Per Share/Bonus 1:3,1.333333,2010-09-13,nse_corp_actions:equities
INE111Q01013,PDSL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-08-26,nse_corp_actions:equities
INE138A01028,PENINLAND,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-10-16,nse_corp_actions:equities
INE262H01013,PERSISTENT,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2024-03-28,nse_corp_actions:equities
INE262H01013,PERSISTENT,bonus,Bonus 1 : 1,2.0,2015-03-10,nse_corp_actions:equities
INE347G01014,PETRONET,bonus,Bonus 1:1,2.0,2017-07-03,nse_corp_actions:equities
INE134E01011,PFC,bonus,Bonus 1:4,1.25,2023-09-21,nse_corp_actions:equities
INE134E01011,PFC,bonus,Bonus 1:1,2.0,2016-08-26,nse_corp_actions:equities
INE367G01020,PFOCUS,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2010-10-29,nse_corp_actions:equities
INE457L01011,PGEL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-07-10,nse_corp_actions:equities
INE940H01014,PGIL,split,Face Value Split (Sub-Division) - From Rs10/- Per Share To Rs 5/- Per Share,2.0,2024-01-05,nse_corp_actions:equities
INE211B01039,PHOENIXLTD,bonus,Bonus 1:1,2.0,2024-09-20,nse_corp_actions:equities
INE211B01039,PHOENIXLTD,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-02-13,nse_corp_actions:equities
INE318A01026,PIDILITIND,bonus,Bonus 1:1,2.0,2025-09-23,nse_corp_actions:equities
INE318A01026,PIDILITIND,bonus,Bonus 1:1,2.0,2010-03-15,nse_corp_actions:equities
INE603J01014,PIIND,split,Face Value Split From Rs.5/- Per Share To Re.1/- Per Share,5.0,2013-04-12,nse_corp_actions:equities
INE603J01014,PIIND,split,Face Value Split From Rs.10/- To Rs.5/-,2.0,2011-08-17,nse_corp_actions:equities
INE417C01014,PILANIINVS,bonus,Bonus 2:5,1.4,2020-12-31,nse_corp_actions:equities
INE600A01027,PILITA,split,Face Value Split (Sub-Division) - From Rs 4/- Per Share To Re 1/- Per Share,4.0,2016-08-24,nse_corp_actions:equities
INE675G01018,PINCON,bonus,Bonus 1:1,2.0,2016-06-23,nse_corp_actions:equities
INE450D01021,PITTIENG,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2015-04-16,nse_corp_actions:equities
INE083C01014,PLASTIBLEN,bonus,Bonus 1:1,2.0,2017-07-03,nse_corp_actions:equities
INE083C01014,PLASTIBLEN,split,Face Value Split From Rs.10/- To Rs.5/-,2.0,2012-02-29,nse_corp_actions:equities
INE160A01014,PNB,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2014-12-18,nse_corp_actions:equities
INE859A01011,PNBGILTS,bonus,Bonus 1:3,1.333333,2013-07-03,nse_corp_actions:equities
INE195J01011,PNCINFRA,split,Face Value Split From Rs 10 To Rs 2,5.0,2016-08-12,nse_corp_actions:equities
INE063E01046,POCL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2024-10-16,nse_corp_actions:equities
INE637C01017,POKARNA,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2017-10-18,nse_corp_actions:equities
INE205C01013,POLYMED,bonus,Bonus 1:1,2.0,2017-03-24,nse_corp_actions:equities
INE205C01013,POLYMED,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2015-02-02,nse_corp_actions:equities
INE205C01013,POLYMED,bonus,Bonus 1:1,2.0,2013-07-09,nse_corp_actions:equities
INE633B01018,POLYPLEX,bonus,Bonus 1:1,2.0,2010-12-23,nse_corp_actions:equities
INE511C01022,POONAWALLA,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-08-13,nse_corp_actions:equities
INE752E01010,POWERGRID,bonus,Bonus 1:3,1.333333,2023-09-12,nse_corp_actions:equities
INE752E01010,POWERGRID,bonus,Bonus 1:3,1.333333,2021-07-29,nse_corp_actions:equities
INE211R01019,POWERMECH,bonus,Bonus 1:1,2.0,2024-10-08,nse_corp_actions:equities
INE495J01015,PRADIP,bonus,Bonus 1:5,1.2,2013-02-12,nse_corp_actions:equities
INE074A01025,PRAJIND,bonus,Bonus 1:1,2.0,2007-07-18,nse_corp_actions:equities
INE696K01016,PRAKASHSTL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2016-03-03,nse_corp_actions:equities
INE308H01014,PRATIBHA,split,Fv Split Rs.10/- To Rs.2/-,5.0,2010-07-30,nse_corp_actions:equities
INE283A01014,PRECOT,bonus,Bonus 1:2,1.5,2013-10-03,nse_corp_actions:equities
INE372C01011,PRECWIRE,bonus,Bonus 1:2,1.5,2022-12-22,nse_corp_actions:equities
INE372C01011,PRECWIRE,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2021-12-22,nse_corp_actions:equities
INE372C01011,PRECWIRE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2016-03-21,nse_corp_actions:equities
INE863B01011,PREMEXPLN,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2024-06-21,nse_corp_actions:equities
INE247401016,PREMIERPOL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2024-11-05,nse_corp_actions:equities
357018,PRITI,bonus,BONUS 3:1,4.0,2021-10-20,nse_corp_actions:sme
436194,PRITIKA,split,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 5/- PER SHARE,2.0,2025-02-14,nse_corp_actions:sme
INE968G01025,PROVOGUE,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-10-03,nse_corp_actions:equities
INE034D01031,PTL,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2021-12-23,nse_corp_actions:equities
INE034D01031,PTL,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-02-25,nse_corp_actions:equities
432201,PULZ,bonus,BONUS 1:1,2.0,2024-10-25,nse_corp_actions:sme
388079,PULZ,bonus,BONUS 1:1,2.0,2023-03-01,nse_corp_actions:sme
310991,PULZ,bonus,BONUS 1:1,2.0,2019-09-26,nse_corp_actions:sme
INE701B01021,PUNJLLOYD,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-03-29,nse_corp_actions:equities
381768,QUADPRO,bonus,BONUS 1:1,2.0,2022-10-03,nse_corp_actions:sme
INE583V01013,RADHIKAJWE,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-05-26,nse_corp_actions:equities
INE919I01016,RADIOCITY,bonus,Bonus 1:4,1.25,2020-03-12,nse_corp_actions:equities
INE919I01016,RADIOCITY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2019-02-20,nse_corp_actions:equities
INE855B01025,RAIN,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2011-06-15,nse_corp_actions:equities
INE028D01025,RAINBOWPAP,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-08-11,nse_corp_actions:equities
INE00KV01014,RAJMET,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2022-11-30,nse_corp_actions:equities
INE00KV01014,RAJMET,bonus,Bonus 1:2,1.5,2022-09-15,nse_corp_actions:equities
INE00KV01014,RAJMET,bonus,Bonus 1:2,1.5,2021-09-02,nse_corp_actions:equities
325826,RAJMET,bonus,BONUS 1:1,2.0,2020-09-03,nse_corp_actions:sme
INE296E01026,RAJPALAYAM,bonus,Final Dividend Rs.7.50 Per Share And Special Dividend Rs.7.50 Per Share/Bonus 1:1 (Purpose Revised),2.0,2011-07-13,nse_corp_actions:equities
INE451D01011,RAJRATAN,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-03-15,nse_corp_actions:equities
INE533D01016,RAJRAYON,split,Face Value Split From Rs 10 To Re 1,10.0,2013-03-04,nse_corp_actions:equities
,RAJRILTD,split,Yahoo Finance (Ratio: 0.01),0.01,2021-10-25,yfinance
,RAJRILTD,split,Yahoo Finance (Ratio: 10.0),10.0,2013-03-04,yfinance
INE952H01019,RAJTV,bonus+split,Bonus 1:1 / Face Value Split From Rs.10/- To Rs.5/-,4.0,2014-03-25,nse_corp_actions:equities
INE613A01012,RALLIS,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2011-07-15,nse_corp_actions:equities
INE613A01012,RALLIS,bonus,Bonus 1: 2,1.5,2010-06-08,nse_corp_actions:equities
INE809A01024,RAMAPHO,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2025-02-07,nse_corp_actions:equities
INE230R01019,RAMASTEEL,bonus,Bonus 2:1,3.0,2024-03-19,nse_corp_actions:equities
INE230R01019,RAMASTEEL,bonus,Bonus 4:1,5.0,2023-01-06,nse_corp_actions:equities
INE230R01019,RAMASTEEL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2022-08-25,nse_corp_actions:equities
INE230R01019,RAMASTEEL,bonus+split,Bonus 4:1/Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,10.0,2016-03-14,nse_corp_actions:equities
INE207E01023,RAMRAT,bonus,Bonus 1:1,2.0,2025-12-26,nse_corp_actions:equities
INE207E01023,RAMRAT,bonus,Bonus 1:1,2.0,2022-09-28,nse_corp_actions:equities
INE904G01020,RASOYPR,bonus+split,Bonus 2:1 / Face Value Split From Rs. 5/- To Re. 1/-,15.0,2013-03-21,nse_corp_actions:equities
INE703B01027,RATNAMANI,bonus,Bonus 1:2,1.5,2022-06-30,nse_corp_actions:equities
INE703B01027,RATNAMANI,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-11-06,nse_corp_actions:equities
INE020B01018,RECLTD,bonus,Bonus 1:3,1.333333,2022-08-17,nse_corp_actions:equities
INE020B01018,RECLTD,bonus,Bonus 1:1,2.0,2016-09-28,nse_corp_actions:equities
INE891D01018,REDINGTON,bonus,Bonus 1:1,2.0,2021-08-18,nse_corp_actions:equities
INE891D01018,REDINGTON,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2010-08-20,nse_corp_actions:equities
INE0LXT01019,REDTAPE,bonus,Bonus 3:1,4.0,2025-02-04,nse_corp_actions:equities
INE056I01017,REFEX,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2024-03-22,nse_corp_actions:equities
INE385B01031,REIAGROLTD,split,Fv Split Rs.10/- To Re.1/,10.0,2009-02-05,nse_corp_actions:equities
INE849J01021,REISIXTEN,split,Fv Split Rs.10/- To Rs.2/,5.0,2009-10-26,nse_corp_actions:equities
INE131B01021,RELAXO,bonus,Bonus 1:1,2.0,2019-06-26,nse_corp_actions:equities
INE131B01021,RELAXO,bonus,Bonus 1:1,2.0,2015-07-01,nse_corp_actions:equities
INE131B01021,RELAXO,split,Face Value Split From Rs.5/- To Re.1/-,5.0,2013-11-22,nse_corp_actions:equities
311227,RELIABLE,bonus,BONUS 1:5,1.2,2019-10-03,nse_corp_actions:sme
